Index,Sentence_index,Sentence,POS_Tagged_Tokens,Lemmas
13628,751,"While perhaps a year or two away from being ""the best,"" they are rapidly heading in that direction and can upset anyone.",sprague[JJ],sprague
13629,751,,lake[JJ],lake
13630,751,,loop[NN],loop
13631,751,,:[:],:
13632,751,,another[DT],another
13633,751,,flat[JJ],flat
13634,751,,",[,]",","
13635,751,,easy[JJ],easy
13636,751,,",[,]",","
13637,751,,scenic[JJ],scenic
13638,751,,loop[NN],loop
13639,751,,.[.],.
13640,752,"If Joe Burrow were healthy, they'd be in the top tier",alberta[NN],alberta
13641,752,,falls[VBZ],fall
13642,752,,:[:],:
13643,752,,moderate[JJ],moderate
13644,752,,hike[NN],hike
13645,752,,to[TO],to
13646,752,,a[DT],a
13647,752,,beautiful[JJ],beautiful
13648,752,,frozen[JJ],frozen
13649,752,,waterfall[NN],waterfall
13650,752,,.[.],.
13651,753,"Without him, their ceiling is limited, but their playmakers still make them dangerous.",dream[NN],dream
13652,753,,lake/emerald[NN],lake/emerald
13653,753,,lake[NN],lake
13654,753,,([(],(
13655,753,,from[IN],from
13656,753,,bear[NN],bear
13657,753,,lake[VBP],lake
13658,753,,trailhead[NN],trailhead
13659,753,,)[)],)
13660,753,,:[:],:
13661,753,,this[DT],this
13662,753,,is[VBZ],be
13663,753,,very[RB],very
13664,753,,popular[JJ],popular
13665,753,,but[CC],but
13666,753,,can[MD],can
13667,753,,be[VB],be
13668,753,,cold[JJ],cold
13669,753,,and[CC],and
13670,753,,icy[NN],icy
13671,753,,.[.],.
13672,754,"The beauty of the NFL is that things change quickly due to injuries, scheduling, and momentum",stick[NN],stick
13673,754,,to[TO],to
13674,754,,the[DT],the
13675,754,,main[JJ],main
13676,754,,path[NN],path
13677,754,,",[,]",","
13678,754,,and[CC],and
13679,754,,be[VB],be
13680,754,,aware[JJ],aware
13681,754,,of[IN],of
13682,754,,avalanche[NN],avalanche
13683,754,,conditions[NNS],condition
13684,754,,if[IN],if
13685,754,,venturing[VBG],venture
13686,754,,past[JJ],past
13687,754,,dream[NN],dream
13688,754,,lake[NN],lake
13689,754,,towards[NNS],towards
13690,754,,emerald[VBP],emerald
13691,754,,lake[NN],lake
13692,754,,",[,]",","
13693,754,,especially[RB],especially
13694,754,,if[IN],if
13695,754,,off-trail[JJ],off-trail
13696,754,,.[.],.
13697,755,The playoffs will truly sort out who the absolute best is!,gear[NN],gear
13698,755,,:[:],:
13699,755,,layers[NNS],layer
13700,755,,",[,]",","
13701,755,,water[NN],water
13702,755,,",[,]",","
13703,755,,microspikes[NNS],microspikes
13704,755,,are[VBP],be
13705,755,,essential[JJ],essential
13706,755,,",[,]",","
13707,755,,and[CC],and
13708,755,,snowshoes[NNS],snowshoe
13709,755,,are[VBP],be
13710,755,,highly[RB],highly
13711,755,,recommended[VBN],recommend
13712,755,,for[IN],for
13713,755,,deeper[JJR],deep
13714,755,,snow[NN],snow
13715,755,,or[CC],or
13716,755,,venturing[VBG],venture
13717,755,,off[RP],off
13718,755,,packed[VBN],pack
13719,755,,trails[NNS],trail
13720,755,,.[.],.
13721,756,---,park[NN],park
13722,756,,pass[NN],pas
13723,756,,and[CC],and
13724,756,,timed[VBD],time
13725,756,,entry[NN],entry
13726,756,,([(],(
13727,756,,seasonal[JJ],seasonal
13728,756,,)[)],)
13729,756,,required[VBN],require
13730,756,,.[.],.
13731,757,What underdog teams might surprise us,2[CD],2
13732,757,,.[.],.
13733,758,---,breckenridge/frisco/silverthorne[JJ],breckenridge/frisco/silverthorne
13734,758,,area[NN],area
13735,758,,why[WRB],why
13736,758,,it[PRP],it
13737,758,,'s[VBZ],'s
13738,758,,pleasant[JJ],pleasant
13739,758,,:[:],:
13740,758,,many[JJ],many
13741,758,,well-maintained[JJ],well-maintained
13742,758,,",[,]",","
13743,758,,multi-use[JJ],multi-use
13744,758,,trails[NNS],trail
13745,758,,perfect[VBP],perfect
13746,758,,for[IN],for
13747,758,,snowshoeing[VBG],snowshoe
13748,758,,or[CC],or
13749,758,,cross-country[NN],cross-country
13750,758,,skiing[NN],skiing
13751,758,,",[,]",","
13752,758,,often[RB],often
13753,758,,with[IN],with
13754,758,,stunning[JJ],stunning
13755,758,,views[NNS],view
13756,758,,of[IN],of
13757,758,,the[DT],the
13758,758,,tenmile[NN],tenmile
13759,758,,range[NN],range
13760,758,,.[.],.
13761,759,"The beauty of sports is the unpredictability, and every season brings a few underdog teams that defy expectations",trails[NNS],trail
13762,759,,to[TO],to
13763,759,,consider[VB],consider
13764,759,,:[:],:
13765,759,,boreas[NNS],boreas
13766,759,,pass[VBP],pass
13767,759,,road[NN],road
13768,759,,([(],(
13769,759,,breckenridge[NN],breckenridge
13770,759,,)[)],)
13771,759,,:[:],:
13772,759,,plowed[VBN],plow
13773,759,,for[IN],for
13774,759,,vehicles[NNS],vehicle
13775,759,,up[RB],up
13776,759,,to[TO],to
13777,759,,the[DT],the
13778,759,,parking[NN],parking
13779,759,,lot[NN],lot
13780,759,,",[,]",","
13781,759,,then[RB],then
13782,759,,groomed[VBD],groom
13783,759,,for[IN],for
13784,759,,nordic[JJ],nordic
13785,759,,skiing/snowshoeing[NN],skiing/snowshoeing
13786,759,,.[.],.
13787,760,"Identifying them requires looking at factors like young talent, new coaching, savvy off-season moves, favorable schedules, or simply a team due for a breakout.",relatively[RB],relatively
13788,760,,flat[JJ],flat
13789,760,,",[,]",","
13790,760,,incredible[JJ],incredible
13791,760,,views[NNS],view
13792,760,,.[.],.
13793,761,---,frisco[JJ],frisco
13794,761,,nordic[JJ],nordic
13795,761,,center[NN],center
13796,761,,trails[NNS],trail
13797,761,,:[:],:
13798,761,,pay[NN],pay
13799,761,,for[IN],for
13800,761,,groomed[VBN],groom
13801,761,,trails[NNS],trail
13802,761,,",[,]",","
13803,761,,but[CC],but
13804,761,,excellent[JJ],excellent
13805,761,,conditions[NNS],condition
13806,761,,and[CC],and
13807,761,,rental[JJ],rental
13808,761,,gear[NN],gear
13809,761,,.[.],.
13810,762,### NFL (American Football),dillon[NN],dillon
13811,762,,reservoir[NN],reservoir
13812,762,,recreation[NN],recreation
13813,762,,path[NN],path
13814,762,,:[:],:
13815,762,,paved[JJ],paved
13816,762,,path[NN],path
13817,762,,",[,]",","
13818,762,,but[CC],but
13819,762,,can[MD],can
13820,762,,be[VB],be
13821,762,,snow-packed[JJ],snow-packed
13822,762,,and[CC],and
13823,762,,offer[NN],offer
13824,762,,easy[JJ],easy
13825,762,,",[,]",","
13826,762,,scenic[JJ],scenic
13827,762,,walks[NNS],walk
13828,762,,along[IN],along
13829,762,,the[DT],the
13830,762,,lake[NN],lake
13831,762,,.[.],.
13832,763,"After acquiring the #1 overall pick (Caleb Williams, likely) and having another top-10 pick, plus a promising young core (DJ Moore, Montez Sweat, Kyler Gordon), the Bears could make a significant leap",gear[NN],gear
13833,763,,:[:],:
13834,763,,snowshoes[NNS],snowshoe
13835,763,,or[CC],or
13836,763,,cross-country[NN],cross-country
13837,763,,skis[NNS],ski
13838,763,,",[,]",","
13839,763,,layers[NNS],layer
13840,763,,",[,]",","
13841,763,,water[NN],water
13842,763,,.[.],.
13843,764,"Justin Fields (if he stays and develops, or if Williams hits the ground running) and a much-improved defense give them a higher ceiling than many expect.",3[CD],3
13844,764,,.[.],.
13845,765,"New coach Raheem Morris brings defensive acumen, and the acquisition of Kirk Cousins at QB stabilizes a position that has held them back despite offensive talent (Bijan Robinson, Drake London, Kyle Pitts)",vail/edwards[NNS],vail/edwards
13846,765,,area[NN],area
13847,765,,why[WRB],why
13848,765,,it[PRP],it
13849,765,,'s[VBZ],'s
13850,765,,pleasant[JJ],pleasant
13851,765,,:[:],:
13852,765,,more[RBR],more
13853,765,,peaceful[JJ],peaceful
13854,765,,options[NNS],option
13855,765,,away[RB],away
13856,765,,from[IN],from
13857,765,,the[DT],the
13858,765,,ski[JJ],ski
13859,765,,slopes[NNS],slope
13860,765,,.[.],.
13861,766,The NFC South is wide open.,trails[NNS],trail
13862,766,,to[TO],to
13863,766,,consider[VB],consider
13864,766,,:[:],:
13865,766,,shrine[NN],shrine
13866,766,,ridge[NN],ridge
13867,766,,road[NN],road
13868,766,,([(],(
13869,766,,off[IN],off
13870,766,,vail[NN],vail
13871,766,,pass[NN],pas
13872,766,,)[)],)
13873,766,,:[:],:
13874,766,,a[DT],a
13875,766,,popular[JJ],popular
13876,766,,snowshoe[NN],snowshoe
13877,766,,and[CC],and
13878,766,,cross-country[NN],cross-country
13879,766,,ski[NNS],ski
13880,766,,route[NN],route
13881,766,,that[IN],that
13882,766,,offers[VBZ],offer
13883,766,,stunning[VBG],stun
13884,766,,views[NNS],view
13885,766,,of[IN],of
13886,766,,the[DT],the
13887,766,,surrounding[NN],surrounding
13888,766,,mountains[NNS],mountain
13889,766,,.[.],.
13890,767,"With Anthony Richardson healthy for a full season, and a solid coach in Shane Steichen, the Colts showed flashes last year",can[MD],can
13891,767,,be[VB],be
13892,767,,windy[JJ],windy
13893,767,,.[.],.
13894,768,"If Richardson lives up to his potential, they could push for a playoff spot in a competitive AFC South.",minturn[NN],minturn
13895,768,,loop/cross[IN],loop/cross
13896,768,,creek[JJ],creek
13897,768,,trail[NN],trail
13898,768,,([(],(
13899,768,,minturn[NN],minturn
13900,768,,)[)],)
13901,768,,:[:],:
13902,768,,good[JJ],good
13903,768,,for[IN],for
13904,768,,snowshoeing[VBG],snowshoe
13905,768,,and[CC],and
13906,768,,less[RBR],less
13907,768,,crowded[VBN],crowd
13908,768,,.[.],.
13909,769,It feels like the Steelers are always underdogs who outperform their perceived talent,gear[NN],gear
13910,769,,:[:],:
13911,769,,snowshoes[NNS],snowshoe
13912,769,,or[CC],or
13913,769,,cross-country[NN],cross-country
13914,769,,skis[NNS],ski
13915,769,,",[,]",","
13916,769,,layers[NNS],layer
13917,769,,.[.],.
13918,770,"With a new QB (Russell Wilson/Justin Fields) and a defense that always finds a way, Mike Tomlin consistently gets the most out of his teams.",#[#],#
13919,770,,#[#],#
13920,770,,#[#],#
13921,770,,essential[JJ],essential
13922,770,,winter[NN],winter
13923,770,,hiking[NN],hiking
13924,770,,gear[NN],gear
13925,770,,for[IN],for
13926,770,,a[DT],a
13927,770,,pleasant[JJ],pleasant
13928,770,,experience[NN],experience
13929,770,,:[:],:
13930,770,,layers[NNS],layer
13931,770,,",[,]",","
13932,770,,layers[NNS],layer
13933,770,,",[,]",","
13934,770,,layers[NNS],layer
13935,770,,:[:],:
13936,770,,synthetic[JJ],synthetic
13937,770,,or[CC],or
13938,770,,wool[JJ],wool
13939,770,,base[NN],base
13940,770,,layers[NNS],layer
13941,770,,",[,]",","
13942,770,,fleece[JJ],fleece
13943,770,,mid-layer[NN],mid-layer
13944,770,,",[,]",","
13945,770,,waterproof/windproof[JJ],waterproof/windproof
13946,770,,outer[NN],outer
13947,770,,shell[NN],shell
13948,770,,.[.],.
13949,771,---,waterproof[JJ],waterproof
13950,771,,boots[NNS],boot
13951,771,,:[:],:
13952,771,,insulated[VBN],insulate
13953,771,,is[VBZ],be
13954,771,,a[DT],a
13955,771,,plus[JJ],plus
13956,771,,.[.],.
13957,772,### NBA (Basketball),microspikes[NNS],microspikes
13958,772,,or[CC],or
13959,772,,yaktrax[NN],yaktrax
13960,772,,:[:],:
13961,772,,absolutely[RB],absolutely
13962,772,,essential[JJ],essential
13963,772,,for[IN],for
13964,772,,icy[NN],icy
13965,772,,or[CC],or
13966,772,,packed[VBN],pack
13967,772,,snow[JJ],snow
13968,772,,trails[NNS],trail
13969,772,,.[.],.
13970,773,"They made a significant jump last season, making the playoffs",snowshoes[NNS],snowshoe
13971,773,,:[:],:
13972,773,,for[IN],for
13973,773,,deeper[JJR],deep
13974,773,,",[,]",","
13975,773,,fresh[JJ],fresh
13976,773,,snow[NN],snow
13977,773,,or[CC],or
13978,773,,less-trafficked[JJ],less-trafficked
13979,773,,trails[NNS],trail
13980,773,,.[.],.
13981,774,"With Paolo Banchero and Franz Wagner continuing to develop, a strong defensive identity, and potential for an offensive leap, they could push into the top tier of the East sooner than expected.",trekking[VBG],trek
13982,774,,poles[NNS],pole
13983,774,,:[:],:
13984,774,,excellent[NN],excellent
13985,774,,for[IN],for
13986,774,,balance[NN],balance
13987,774,,",[,]",","
13988,774,,especially[RB],especially
13989,774,,on[IN],on
13990,774,,slippery[NN],slippery
13991,774,,terrain[NN],terrain
13992,774,,.[.],.
13993,775,"Ime Udoka has instilled a defensive mindset, and the young core (Jalen Green, Alperen Sengun, Amen Thompson) showed flashes",water[NN],water
13994,775,,&[CC],&
13995,775,,snacks[NNS],snack
13996,775,,:[:],:
13997,775,,hydration[NN],hydration
13998,775,,is[VBZ],be
13999,775,,key[JJ],key
14000,775,,even[RB],even
14001,775,,in[IN],in
14002,775,,cold[JJ],cold
14003,775,,weather[NN],weather
14004,775,,.[.],.
14005,776,"With veteran leadership like Fred VanVleet and Dillon Brooks, they could climb into a higher playoff seed.",hat[NN],hat
14006,776,,",[,]",","
14007,776,,gloves/mittens[NNS],gloves/mittens
14008,776,,",[,]",","
14009,776,,neck[NN],neck
14010,776,,gaiter[NN],gaiter
14011,776,,.[.],.
14012,777,"While likely still a year or two away from true contention, Victor Wembanyama's second season is going to be must-watch",sunscreen[NN],sunscreen
14013,777,,and[CC],and
14014,777,,sunglasses[NNS],sunglass
14015,777,,:[:],:
14016,777,,snow[NN],snow
14017,777,,reflects[VBZ],reflect
14018,777,,uv[JJ],uv
14019,777,,light[JJ],light
14020,777,,strongly[RB],strongly
14021,777,,.[.],.
14022,778,"If the Spurs add key pieces around him and continue to develop their young talent, they could surprise with their competitiveness and pull off some major upsets.",map/navigation[NN],map/navigation
14023,778,,:[:],:
14024,778,,even[RB],even
14025,778,,on[IN],on
14026,778,,well-known[JJ],well-known
14027,778,,trails[NNS],trail
14028,778,,",[,]",","
14029,778,,winter[NN],winter
14030,778,,conditions[NNS],condition
14031,778,,can[MD],can
14032,778,,be[VB],be
14033,778,,disorienting[VBG],disorient
14034,778,,.[.],.
14035,779,---,headlamp[NN],headlamp
14036,779,,:[:],:
14037,779,,for[IN],for
14038,779,,unexpected[JJ],unexpected
14039,779,,delays[NNS],delay
14040,779,,or[CC],or
14041,779,,early[JJ],early
14042,779,,starts/late[NN],starts/late
14043,779,,finishes[NNS],finish
14044,779,,.[.],.
14045,780,### MLB (Baseball),always[RB],always
14046,780,,check[VB],check
14047,780,,current[JJ],current
14048,780,,trail[NN],trail
14049,780,,conditions[NNS],condition
14050,780,,and[CC],and
14051,780,,weather[NN],weather
14052,780,,forecasts[NNS],forecast
14053,780,,before[IN],before
14054,780,,you[PRP],you
14055,780,,go[VBP],go
14056,780,,![.],!
14057,781,"They have one of the most exciting young cores in baseball (Elly De La Cruz, Matt McLain, Spencer Steer, Christian Encarnacion-Strand, Noelvi Marte)",websites[NNS],website
14058,781,,like[IN],like
14059,781,,alltrails[NNS],alltrails
14060,781,,",[,]",","
14061,781,,park[NN],park
14062,781,,websites[NNS],website
14063,781,,",[,]",","
14064,781,,and[CC],and
14065,781,,local[JJ],local
14066,781,,recreation[NN],recreation
14067,781,,department[NN],department
14068,781,,sites[NNS],site
14069,781,,are[VBP],be
14070,781,,invaluable[JJ],invaluable
14071,781,,resources[NNS],resource
14072,781,,.[.],.
14073,782,"If their young pitchers can take a step forward and stay healthy, they have the offensive firepower to contend in the NL Central.",enjoy[VB],enjoy
14074,782,,the[DT],the
14075,782,,unique[JJ],unique
14076,782,,beauty[NN],beauty
14077,782,,of[IN],of
14078,782,,winter[NN],winter
14079,782,,in[IN],in
14080,782,,colorado[NN],colorado
14081,782,,![.],!
14082,783,"Another team with a lot of young talent starting to arrive, particularly on the pitching side (Tarik Skubal, Casey Mize, Reese Olson)",both[DT],both
14083,783,,philosophy[NN],philosophy
14084,783,,and[CC],and
14085,783,,linguistics[NNS],linguistics
14086,783,,have[VBP],have
14087,783,,played[VBN],play
14088,783,,incredibly[RB],incredibly
14089,783,,foundational[JJ],foundational
14090,783,,and[CC],and
14091,783,,ongoing[JJ],ongoing
14092,783,,roles[NNS],role
14093,783,,in[IN],in
14094,783,,the[DT],the
14095,783,,development[NN],development
14096,783,,of[IN],of
14097,783,,computer[NN],computer
14098,783,,science[NN],science
14099,783,,",[,]",","
14100,783,,influencing[VBG],influence
14101,783,,not[RB],not
14102,783,,just[RB],just
14103,783,,specific[JJ],specific
14104,783,,applications[NNS],application
14105,783,,but[CC],but
14106,783,,the[DT],the
14107,783,,very[RB],very
14108,783,,conceptual[JJ],conceptual
14109,783,,bedrock[NN],bedrock
14110,783,,of[IN],of
14111,783,,the[DT],the
14112,783,,field[NN],field
14113,783,,.[.],.
14114,784,"If their offense can be more consistent, they could surprise in the AL Central.",#[#],#
14115,784,,#[#],#
14116,784,,influence[NN],influence
14117,784,,of[IN],of
14118,784,,philosophy[NN],philosophy
14119,784,,on[IN],on
14120,784,,computer[NN],computer
14121,784,,science[NN],science
14122,784,,philosophy[NN],philosophy
14123,784,,'s[POS],'s
14124,784,,influence[NN],influence
14125,784,,on[IN],on
14126,784,,computer[NN],computer
14127,784,,science[NN],science
14128,784,,is[VBZ],be
14129,784,,arguably[RB],arguably
14130,784,,the[DT],the
14131,784,,most[RBS],most
14132,784,,profound[JJ],profound
14133,784,,",[,]",","
14134,784,,as[IN],a
14135,784,,it[PRP],it
14136,784,,provided[VBD],provide
14137,784,,the[DT],the
14138,784,,logical[JJ],logical
14139,784,,and[CC],and
14140,784,,theoretical[JJ],theoretical
14141,784,,underpinnings[NNS],underpinnings
14142,784,,for[IN],for
14143,784,,computation[NN],computation
14144,784,,itself[PRP],itself
14145,784,,.[.],.
14146,785,They have a strong pitching staff and a true superstar in Julio Rodriguez,1[CD],1
14147,785,,.[.],.
14148,786,"Their offense can be inconsistent, but if some of their younger hitters or recent acquisitions click, they have the foundation to make a deep run.",logic[NN],logic
14149,786,,and[CC],and
14150,786,,foundations[NNS],foundation
14151,786,,of[IN],of
14152,786,,mathematics[NNS],mathematics
14153,786,,:[:],:
14154,786,,formal[JJ],formal
14155,786,,logic[NN],logic
14156,786,,:[:],:
14157,786,,the[DT],the
14158,786,,most[RBS],most
14159,786,,direct[JJ],direct
14160,786,,and[CC],and
14161,786,,undeniable[JJ],undeniable
14162,786,,influence[NN],influence
14163,786,,.[.],.
14164,787,---,philosophers[NNS],philosopher
14165,787,,like[IN],like
14166,787,,aristotle[NN],aristotle
14167,787,,laid[VBD],lay
14168,787,,the[DT],the
14169,787,,groundwork[NN],groundwork
14170,787,,for[IN],for
14171,787,,deductive[JJ],deductive
14172,787,,reasoning[NN],reasoning
14173,787,,.[.],.
14174,788,### NHL (Ice Hockey),later[RB],later
14175,788,,",[,]",","
14176,788,,gottfried[VBD],gottfried
14177,788,,leibniz[NN],leibniz
14178,788,,dreamed[NN],dreamed
14179,788,,of[IN],of
14180,788,,a[DT],a
14181,788,,universal[JJ],universal
14182,788,,logical[JJ],logical
14183,788,,calculus[NN],calculus
14184,788,,and[CC],and
14185,788,,developed[VBD],develop
14186,788,,binary[JJ],binary
14187,788,,arithmetic[JJ],arithmetic
14188,788,,.[.],.
14189,789,Steve Yzerman's patient rebuild is showing results,george[NN],george
14190,789,,boole[JJ],boole
14191,789,,formalized[VBN],formalize
14192,789,,boolean[JJ],boolean
14193,789,,algebra[NN],algebra
14194,789,,in[IN],in
14195,789,,the[DT],the
14196,789,,19th[JJ],19th
14197,789,,century[NN],century
14198,789,,",[,]",","
14199,789,,which[WDT],which
14200,789,,became[VBD],become
14201,789,,the[DT],the
14202,789,,cornerstone[NN],cornerstone
14203,789,,of[IN],of
14204,789,,digital[JJ],digital
14205,789,,circuit[NN],circuit
14206,789,,design[NN],design
14207,789,,([(],(
14208,789,,true/false[JJ],true/false
14209,789,,",[,]",","
14210,789,,on/off[RB],on/off
14211,789,,)[)],)
14212,789,,.[.],.
14213,790,"With a mix of promising young players (Lucas Raymond, Moritz Seider) and solid veterans (Dylan Larkin, Alex DeBrincat), they are on the cusp of being a consistent playoff team and could make some noise.",propositional[JJ],propositional
14214,790,,and[CC],and
14215,790,,predicate[JJ],predicate
14216,790,,logic[NN],logic
14217,790,,:[:],:
14218,790,,further[JJ],further
14219,790,,developments[NNS],development
